LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
19.111,42.9678,CR/LFINF+CDL/H:2/0.0,"Concrete frame with infill panels, low rise, low/moderate code",105.71377108983127,105.71377108983127,Res,ALL,RURAL,72.0,328.125,2497297.5572093017,749189.2671627906,1248648.7786046509,499459.51144186046,169.63325509780347,53.33032053717804,164.98046936035334,108.60701304334827,108.97260098029322,1,Savnik
19.111,42.9678,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",18.72093023255814,18.72093023255814,Res,ALL,URBAN,72.0,475.0,640255.8139534885,192076.74418604648,320127.90697674424,128051.16279069768,30.040479126500394,9.444306070663949,29.216513844779172,19.233296598825373,19.298038838089496,1,Savnik
19.111,42.9678,CR/LDUAL+CDM/HBET:6-/2.5,"Concrete wall, mid rise, low/moderate code",0.12450654680476846,4.357729138166895,Res,ALL,URBAN,64.1,525.0,146648.47982216143,43994.54394664843,73324.23991108072,29329.695964432285,6.992615729445889,2.1983804887175755,6.800818768910783,4.476994250314814,4.492064502647724,1,Savnik
19.111,42.9678,CR/LFINF+CDL/HBET:3-5/0.0,"Concrete frame with infill panels, mid rise, low/moderate code",4.69938440492476,93.9876880984952,Res,ALL,RURAL,70.0,328.125,2158615.232558139,647584.5697674417,1079307.6162790696,431723.0465116279,150.8170345916119,47.414764237118504,146.68034955831587,96.56000312914117,96.88503897485849,1,Savnik
19.111,42.9678,MCF/LWAL+CDN/HBET:3-5,"Confined or reinforced masonry, mid rise",0.5035054719562244,10.070109439124488,Res,ALL,RURAL,70.0,328.125,231280.20348837212,69384.06104651162,115640.10174418606,46256.040697674434,16.15896799195842,5.080153311119839,15.71575173839099,10.345714620979411,10.380539890163414,1,Savnik
19.111,42.9678,CR/LFINF+CDM/H:1/2.5,"Concrete frame with infill panels, low rise, low/moderate code",12.397423620611036,12.397423620611036,Res,ALL,RURAL,75.0,328.125,305069.6017441861,91520.88052325582,152534.80087209304,61013.920348837215,19.89348503898881,6.254233187467537,19.347836584596905,12.736724222272429,12.779597998112292,1,Savnik
19.111,42.9678,CR/LFINF+CDM/H:2/2.5,"Concrete frame with infill panels, low rise, low/moderate code",12.397423620611036,12.397423620611036,Res,ALL,RURAL,72.0,328.125,292866.8176744186,87860.04530232558,146433.4088372093,58573.36353488372,19.89348503898881,6.254233187467537,19.347836584596905,12.736724222272429,12.779597998112292,1,Savnik
19.111,42.9678,CR/LFINF+CDM/HBET:3-5/2.5,"Concrete frame with infill panels, mid rise, low/moderate code",1.9759792521659825,39.51958504331965,Res,ALL,RURAL,70.0,328.125,907646.3096899224,272293.89290697675,453823.1548449612,181529.2619379845,63.41497216399682,19.936779438750307,61.675594599996636,40.601182268110314,40.73785210228575,1,Savnik
19.111,42.9678,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",2.9051527587779304,2.9051527587779304,Res,ALL,URBAN,72.0,525.0,109814.77428180576,32944.432284541734,54907.38714090289,21962.95485636116,4.661743819630593,1.4655869924783838,4.533879179273856,2.9846628335432093,2.9947096684318164,1,Savnik
19.111,42.9678,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",3.1015937072503417,62.031874145006846,Res,ALL,RURAL,70.0,328.125,1424686.053488372,427405.8160465117,712343.0267441861,284937.2106976744,99.53924283046386,31.293744396498216,96.80903070848848,63.72960206523318,63.944125723406636,1,Savnik
