LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_2,DWELLINGS_PER_BUILDING,NAME_2,ID_1,NAME_1
21.8593,55.8915,W/LWAL+CDL/HBET:1-3,"Wood, low rise",203.3929,610.1786999999998,Res,ALL,URBAN,53.0,890.625,28801532.96166,8640459.888497999,14400766.48083,5760306.592332,1025.0146477958992,237.02233712702815,978.1033149175482,546.9350033807943,587.3535518084569,36,3,Plunges,8,Telsiai
22.287,55.97,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1915.5925,5746.7775,Res,ALL,RURAL,56.0,840.0,270328413.6,81098524.08,135164206.8,54065682.72000001,13048.908188855366,3017.403431774537,12451.705332230118,6962.734298220862,7477.281020741841,37,3,Telsiu,8,Telsiai
22.287,55.97,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2249.5278,6748.5834,Res,ALL,URBAN,56.0,984.375,372025107.94176,111607532.382528,186012553.97088,74405021.58835201,15323.656639122251,3543.411713917352,14622.346507547863,8176.511636927646,8780.756619464286,37,3,Telsiu,8,Telsiai
22.287,55.97,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",102.1001,1021.0010000000001,Res,ALL,RURAL,56.0,840.0,48027887.04,14408366.112,24013943.52,9605577.408,2318.333763527389,536.0868628105463,2212.2317413389123,1237.0339170461705,1328.450840398543,37,10,Telsiu,8,Telsiai
22.287,55.97,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",119.8987,1198.987,Res,ALL,URBAN,56.0,984.375,66095836.95680001,19828751.08704,33047918.478400003,13219167.391360002,2722.477298386988,629.5402055244105,2597.87904111036,1452.679855453067,1560.0330340292792,37,10,Telsiu,8,Telsiai
22.287,55.97,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",632.0483,632.0483,Res,ALL,RURAL,70.0,760.0,33624969.56,10087490.867999999,16812484.78,6724993.912000001,1435.1591370332528,331.8633285292953,1369.4769263882206,765.7829760317308,822.3744103164156,37,1,Telsiu,8,Telsiai
22.287,55.97,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",742.23,742.23,Res,ALL,URBAN,58.0,890.625,38339742.204,11501922.6612,19169871.102,7667948.440800001,1685.3429813515695,389.7153403217743,1608.2107317955426,899.2779480619307,965.7346733930826,37,1,Telsiu,8,Telsiai
22.287,55.97,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",108.1775,432.71,Res,ALL,RURAL,58.0,760.0,19073856.8,5722157.04,9536928.4,3814771.36,982.5320472907823,227.19874555142601,937.564994348449,524.2668187837704,563.0101862278818,37,4,Telsiu,8,Telsiai
22.287,55.97,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",127.0355,508.142,Res,ALL,URBAN,56.0,890.625,25342870.8512,7602861.255360001,12671435.4256,5068574.17024,1153.8115587216216,266.8050772156704,1101.0056420193885,615.6594250893733,661.1567147748107,37,4,Telsiu,8,Telsiai
22.287,55.97,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",52.2655,117.299984305,Res,ALL,RURAL,58.0,760.0,5170583.3081644,1551174.99244932,2585291.6540822,1034116.66163288,266.3469615362907,61.58953869172879,254.15719332114003,142.1194093387455,152.62204711720483,37,4,Telsiu,8,Telsiai
22.287,55.97,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",61.3767,137.74834157700002,Res,ALL,URBAN,56.0,890.625,6870005.688474666,2061001.7065424,3435002.844237333,1374001.1376949337,312.7779807736355,72.32615471813394,298.46322731655886,166.89442081605222,179.2279342835817,37,4,Telsiu,8,Telsiai
22.287,55.97,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",375.5825,842.923560575,Res,ALL,RURAL,58.0,760.0,37156070.550146,11146821.165043801,18578035.275073,7431214.110029201,1913.9826019306022,442.58550890522855,1826.386317179345,1021.2771916076449,1096.7496725640726,37,2,Telsiu,8,Telsiai
22.287,55.97,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",441.0559,989.866166929,Res,ALL,URBAN,56.0,890.625,49368189.26295018,14810456.778885052,24684094.63147509,9873637.852590036,2247.6375205949253,519.7392049873293,2144.771018008618,1199.3112855204447,1287.9405028387973,37,2,Telsiu,8,Telsiai
22.287,55.97,W/LPB+CDL/HBET:1-3,"Wood, low rise",454.5886,454.5886,Res,ALL,RURAL,70.0,760.0,24184113.52,7255234.056,12092056.76,4836822.704,1032.2106441567116,238.68632493350967,984.9699757109134,550.7746970889693,591.4769992444643,37,1,Telsiu,8,Telsiai
22.287,55.97,W/LPB+CDL/HBET:1-3,"Wood, low rise",533.8346,533.8346,Res,ALL,URBAN,58.0,890.625,27575119.496080004,8272535.848824001,13787559.748040002,5515023.899216001,1212.1504066295115,280.29523572819505,1156.6745250445022,646.7883050974248,694.5860219567073,37,1,Telsiu,8,Telsiai
22.287,55.97,W/LWAL+CDL/HBET:1-3,"Wood, low rise",234.5872,703.7616,Res,ALL,RURAL,58.0,760.0,31021811.328,9306543.3984,15510905.664,6204362.265600001,1597.9947901657852,369.51711928835584,1524.8601616016626,852.670045097586,915.6824419958681,37,3,Telsiu,8,Telsiai
22.287,55.97,W/LWAL+CDL/HBET:1-3,"Wood, low rise",275.4815,826.4445,Res,ALL,URBAN,53.0,890.625,39009668.0001,11702900.40003,19504834.00005,7801933.600020002,1876.5644578521576,433.9330121048173,1790.680670591867,1001.3113376541883,1075.3083401169577,37,3,Telsiu,8,Telsiai
25.0931,55.5316,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1694.2056,5082.6168,Res,ALL,RURAL,56.0,840.0,239086294.272,71725888.2816,119543147.136,47817258.8544,9499.998440937485,2196.7606394855025,9065.216762290318,5069.08041810373,5443.685939959851,38,3,Anyksciu,9,Utenos
25.0931,55.5316,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",853.3698,2560.1094000000007,Res,ALL,URBAN,56.0,984.375,141129614.82816002,42338884.448447995,70564807.41408001,28225922.96563201,4785.140463201829,1106.5063104298647,4566.141332192703,2553.291136908706,2741.979593177091,38,3,Anyksciu,9,Utenos
25.0931,55.5316,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",90.3003,903.003,Res,ALL,RURAL,56.0,840.0,42477261.12,12743178.336,21238630.56,8495452.224,1687.8170103561358,390.2874298407322,1610.5715331516715,900.5980590134045,967.1523406686027,38,10,Anyksciu,9,Utenos
25.0931,55.5316,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",45.4842,454.842,Res,ALL,URBAN,56.0,984.375,25073802.0288,7522140.608639998,12536901.0144,5014760.4057599995,850.1522858998317,196.58751428690533,811.243791307197,453.6306328525765,487.15397948222636,38,10,Anyksciu,9,Utenos
25.0931,55.5316,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",559.0019,559.0019,Res,ALL,RURAL,70.0,760.0,29738901.08,8921670.324,14869450.54,5947780.216,1044.8391817539916,241.60652271042954,997.0205493422476,557.5131268941581,598.713399648945,38,1,Anyksciu,9,Utenos
25.0931,55.5316,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",281.5687,281.5687,Res,ALL,URBAN,58.0,890.625,14544374.88476,4363312.465427998,7272187.44238,2908874.976952,526.2844546960129,121.69696473499664,502.19825720016786,280.81880647010877,301.57134280175774,38,1,Anyksciu,9,Utenos
25.0931,55.5316,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",95.6753,382.7012,Res,ALL,RURAL,58.0,760.0,16869468.895999998,5060840.668799999,8434734.447999999,3373893.7792,715.3127899283896,165.40749891746097,682.575427128132,381.6819632959146,409.88829644716924,38,4,Anyksciu,9,Utenos
25.0931,55.5316,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",48.1916,192.7664,Res,ALL,URBAN,56.0,890.625,9613954.32704,2884186.298112,4806977.16352,1922790.865408,360.30268885608916,83.31567316570434,343.81289584655696,192.25301098999847,206.46052666741997,38,4,Anyksciu,9,Utenos
25.0931,55.5316,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",46.2252,103.74367861200001,Res,ALL,RURAL,58.0,760.0,4573021.35321696,1371906.405965088,2286510.67660848,914604.270643392,193.90892995732426,44.83911314547176,185.03439691443242,103.46738116360376,111.11363040783596,38,4,Anyksciu,9,Utenos
25.0931,55.5316,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",23.2836,52.255616316,Res,ALL,URBAN,56.0,890.625,2606175.7058976577,781852.7117692974,1303087.8529488288,521235.1411795316,97.67178858186348,22.585429048092948,93.2016926697316,52.11644548992507,55.96785573591654,38,4,Anyksciu,9,Utenos
25.0931,55.5316,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",332.1761,745.506142991,Res,ALL,RURAL,58.0,760.0,32861910.78304328,9858573.234912984,16430955.39152164,6572382.156608656,1393.4371751425006,322.2156255056016,1329.6644326663416,743.5206586913491,798.4669056210976,38,2,Anyksciu,9,Utenos
25.0931,55.5316,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",167.3168,375.51076740800005,Res,ALL,URBAN,56.0,890.625,18728073.809399627,5618422.142819888,9364036.904699814,3745614.7618799256,701.8730400708623,162.2997180399061,669.7507675824593,374.5106807688112,402.1870554637255,38,2,Anyksciu,9,Utenos
25.0931,55.5316,W/LPB+CDL/HBET:1-3,"Wood, low rise",402.0513,402.0513,Res,ALL,RURAL,70.0,760.0,21389129.16,6416738.748,10694564.58,4277825.8319999995,751.4803640472933,173.770816421568,717.0877379661229,400.9805287510851,430.6130277129253,38,1,Anyksciu,9,Utenos
25.0931,55.5316,W/LPB+CDL/HBET:1-3,"Wood, low rise",202.5129,202.5129,Res,ALL,URBAN,58.0,890.625,10460763.34692,3138229.004076,5230381.67346,2092152.669384,378.52002422644347,87.52821336207438,361.196487537684,201.97355342692745,216.89941810889528,38,1,Anyksciu,9,Utenos
25.0931,55.5316,W/LWAL+CDL/HBET:1-3,"Wood, low rise",207.4757,622.4271,Res,ALL,RURAL,58.0,760.0,27436586.568000004,8230975.9704,13718293.284000002,5487317.3136,1163.3882136456245,269.01956374698693,1110.144006965812,620.7694084486345,666.6443263871445,38,3,Anyksciu,9,Utenos
25.0931,55.5316,W/LWAL+CDL/HBET:1-3,"Wood, low rise",104.5053,313.5159,Res,ALL,URBAN,53.0,890.625,14798514.808620002,4439554.442586,7399257.404310001,2959702.961724,585.9974651658002,135.50488185000935,559.1784121762897,312.6809224441565,335.7880721568185,38,3,Anyksciu,9,Utenos
26.3844,55.4829,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",3424.5598,10273.6794,Res,ALL,RURAL,56.0,840.0,483273878.9760001,144982163.69280002,241636939.48800004,96654775.79520002,5814.526097117445,1344.5393856452438,5548.415588493721,3102.558443845655,3331.837805994873,39,3,Ignalinos,9,Utenos
26.3844,55.4829,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1923.9258,5771.7774,Res,ALL,URBAN,56.0,984.375,318177309.66336,95453192.899008,159088654.83168,63635461.932671994,3266.614521672992,755.3654087626193,3117.1130081668452,1743.0246760831876,1871.8343643375506,39,3,Ignalinos,9,Utenos
26.3844,55.4829,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",182.5273,1825.273,Res,ALL,RURAL,56.0,840.0,85860841.92,25758252.575999998,42930420.96,17172168.384,1033.037637213387,238.8775571539492,985.7591201898604,551.2159702465981,591.9508825301359,39,10,Ignalinos,9,Utenos
26.3844,55.4829,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",102.5443,1025.443,Res,ALL,URBAN,56.0,984.375,56528980.9952,16958694.29856,28264490.4976,11305796.19904,580.3631642044819,134.202017364316,553.8019734499176,309.674529879959,332.55950689806417,39,10,Ignalinos,9,Utenos
26.3844,55.4829,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",1129.9309,1129.9309,Res,ALL,RURAL,70.0,760.0,60112323.88,18033697.164,30056161.94,12022464.775999999,639.4994870084618,147.87658237686267,610.231833736289,341.22893252412763,366.4457828790931,39,1,Ignalinos,9,Utenos
26.3844,55.4829,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",634.7978,634.7978,Res,ALL,URBAN,58.0,890.625,32790353.399440005,9837106.019832002,16395176.699720005,6558070.679888003,359.27229484041914,83.07740691430884,342.82965935860506,191.70320562316212,205.8700906320253,39,1,Ignalinos,9,Utenos
26.3844,55.4829,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",193.392,773.568,Res,ALL,RURAL,58.0,760.0,34098877.44,10229663.232,17049438.72,6819775.488,437.81114328863976,101.23857315177851,417.7740595993202,233.610553419527,250.87439539020858,39,4,Ignalinos,9,Utenos
26.3844,55.4829,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",108.6481,434.5924,Res,ALL,URBAN,56.0,890.625,21674687.52064,6502406.256192,10837343.76032,4334937.504128002,245.96337427162686,56.876078739822454,234.7064915030244,131.2429819691617,140.9418507373362,39,4,Ignalinos,9,Utenos
26.3844,55.4829,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",93.4366,209.70069574599998,Res,ALL,RURAL,58.0,760.0,9243606.66848368,2773082.000545104,4621803.33424184,1848721.333696736,118.68291003890994,27.443998751577453,113.25120863661415,63.327717260386855,68.00764154952616,39,4,Ignalinos,9,Utenos
26.3844,55.4829,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",52.4929,117.810340399,Res,ALL,URBAN,56.0,890.625,5875625.792923566,1762687.7378770697,2937812.896461783,1175125.1585847132,66.67633591527832,15.418102564377131,63.624793387611724,35.577659390193574,38.206851780727476,39,4,Ignalinos,9,Utenos
26.3844,55.4829,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",671.4397,1506.9188331070002,Res,ALL,RURAL,58.0,760.0,66424982.16335656,19927494.649006967,33212491.08167828,13284996.432671312,852.8608437341754,197.21383578340325,813.8283879294154,455.07588545600936,488.7060363896094,39,2,Ignalinos,9,Utenos
26.3844,55.4829,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",377.2164,846.5905386840001,Res,ALL,URBAN,56.0,890.625,42222517.89011034,12666755.367033105,21111258.94505517,8444503.578022068,479.139224526593,110.7951960010803,457.21069920729667,255.66270096708342,274.5561987251535,39,2,Ignalinos,9,Utenos
26.3844,55.4829,W/LPB+CDL/HBET:1-3,"Wood, low rise",812.6811,812.6811,Res,ALL,RURAL,70.0,760.0,43234634.52,12970390.355999999,21617317.26,8646926.904000001,459.94772472500085,106.35739196995978,438.89752718137396,245.42235656670138,263.5590919060117,39,1,Ignalinos,9,Utenos
26.3844,55.4829,W/LPB+CDL/HBET:1-3,"Wood, low rise",456.5661,456.5661,Res,ALL,URBAN,58.0,890.625,23583830.582280006,7075149.174683999,11791915.29114,4716766.116456001,258.3996833217448,59.75182597195362,246.5736342150001,137.8788410244415,148.0681004037984,39,1,Ignalinos,9,Utenos
26.3844,55.4829,W/LWAL+CDL/HBET:1-3,"Wood, low rise",419.3782,1258.1346,Res,ALL,RURAL,58.0,760.0,55458573.16799999,16637571.950399995,27729286.583999995,11091714.633599998,712.0580836293582,164.6548871422856,679.4696773449352,379.94529269858026,408.0232857286003,39,3,Ignalinos,9,Utenos
26.3844,55.4829,W/LWAL+CDL/HBET:1-3,"Wood, low rise",235.6077,706.8231,Res,ALL,URBAN,53.0,890.625,33363322.601579998,10008996.780474,16681661.300789999,6672664.520316001,400.0359755235746,92.50351890812037,381.72772904977484,213.45419608968533,229.22848134919357,39,3,Ignalinos,9,Utenos
25.412,55.2266,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1325.346,3976.038,Res,ALL,RURAL,56.0,840.0,187032827.52,56109848.25600001,93516413.76,37406565.504,7568.914769641633,1750.220713502392,7222.512031836829,4038.678309646155,4337.137018328459,40,3,Moletu,9,Utenos
25.412,55.2266,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",516.4457,1549.3371,Res,ALL,URBAN,56.0,984.375,85409376.70944001,25622813.012832,42704688.354720004,17081875.341888,2949.368305671056,682.0060282667638,2814.3860411095616,1573.7460608022545,1690.0460433928602,40,3,Moletu,9,Utenos
25.412,55.2266,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",70.6403,706.403,Res,ALL,RURAL,56.0,840.0,33229197.12,9968759.136,16614598.56,6645839.4240000015,1344.731639893572,310.9530549457098,1283.1879792963828,717.5319939017114,770.5576760479347,40,10,Moletu,9,Utenos
25.412,55.2266,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",27.5263,275.263,Res,ALL,URBAN,56.0,984.375,15174258.2432,4552277.472959999,7587129.121599998,3034851.6486400003,523.9995659588426,121.16861163319086,500.0179398233872,279.59961840106394,300.262056619214,40,10,Moletu,9,Utenos
25.412,55.2266,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",437.2969,437.2969,Res,ALL,RURAL,70.0,760.0,23264195.08,6979258.523999998,11632097.54,4652839.016,832.4525482725518,192.49466235744842,794.354108722036,444.1862741013802,477.0116817269548,40,1,Moletu,9,Utenos
25.412,55.2266,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",170.4009,170.4009,Res,ALL,URBAN,58.0,890.625,8802024.40932,2640607.3227959997,4401012.20466,1760404.8818639999,324.3806746238912,75.00913843867937,309.5349064787169,173.08547322087554,185.87650604609058,40,1,Moletu,9,Utenos
25.412,55.2266,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",74.845,299.38,Res,ALL,RURAL,58.0,760.0,13196670.4,3959001.12,6598335.2,2639334.08,569.9094686055092,131.7847257014008,543.8267069105754,304.09656857954224,326.5693337305061,40,4,Moletu,9,Utenos
25.412,55.2266,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",29.1648,116.6592,Res,ALL,URBAN,56.0,890.625,5818214.27712,1745464.2831360002,2909107.13856,1163642.855424,222.0762331483193,51.35246400075106,211.9125812239368,118.49710205502883,127.25404909323886,40,4,Moletu,9,Utenos
25.412,55.2266,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",36.1611,81.156718341,Res,ALL,RURAL,58.0,760.0,3577388.1444712807,1073216.4433413842,1788694.07223564,715477.6288942561,154.49255869960018,35.72455028857815,147.4219750118749,82.43529816512292,88.52727448852535,40,4,Moletu,9,Utenos
25.412,55.2266,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",14.0908,31.624123348,Res,ALL,URBAN,56.0,890.625,1577208.8782088128,473162.6634626438,788604.4391044064,315441.7756417626,60.20070590010611,13.920690830928732,57.44553029352889,32.12234415947286,34.496188427976826,40,4,Moletu,9,Utenos
25.412,55.2266,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",259.8553,583.1958483430001,Res,ALL,RURAL,58.0,760.0,25707272.99495944,7712181.89848783,12853636.49747972,5141454.598991889,1110.1905138021857,256.7182340305898,1059.3809796522578,592.3837807834236,636.1609981554237,40,2,Moletu,9,Utenos
25.412,55.2266,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",101.2574,227.252995394,Res,ALL,URBAN,56.0,890.625,11333924.9910822,3400177.4973246595,5666962.4955410985,2266784.99821644,432.60616555549734,100.03498451072213,412.80729547960175,230.833242363344,247.89184078455597,40,2,Moletu,9,Utenos
25.412,55.2266,W/LPB+CDL/HBET:1-3,"Wood, low rise",314.5174,314.5174,Res,ALL,RURAL,70.0,760.0,16732325.68,5019697.704,8366162.84,3346465.1360000004,598.725513732335,138.4480903444377,571.3239425081041,319.4724500586523,343.0814943037314,40,1,Moletu,9,Utenos
25.412,55.2266,W/LPB+CDL/HBET:1-3,"Wood, low rise",122.5576,122.5576,Res,ALL,URBAN,58.0,890.625,6330688.3164800005,1899206.494944,3165344.1582400003,1266137.6632959999,233.30461851014286,53.94889337504842,222.62708268709838,124.48842812928085,133.6881347304759,40,1,Moletu,9,Utenos
25.412,55.2266,W/LWAL+CDL/HBET:1-3,"Wood, low rise",162.3044,486.9132,Res,ALL,RURAL,58.0,760.0,21463133.856,6438940.156799999,10731566.928,4292626.7712,926.903744635607,214.33536810204853,884.4826044067416,494.584251840752,531.1340747831807,40,3,Moletu,9,Utenos
25.412,55.2266,W/LWAL+CDL/HBET:1-3,"Wood, low rise",63.2449,189.7347,Res,ALL,URBAN,53.0,890.625,8955819.36246,2686745.808738,4477909.68123,1791163.8724920002,361.1851227637976,83.51972541765505,344.6549438428283,192.72386669272785,206.9661786510704,40,3,Moletu,9,Utenos
25.6089,55.511,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1224.715,3674.145,Res,ALL,RURAL,56.0,840.0,172831780.79999998,51849534.24,86415890.39999999,34566356.16,11160.187383478078,2580.659410180704,10649.424667592128,5954.9364854816085,6395.006854418149,41,3,Utenos,9,Utenos
25.6089,55.511,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2413.2473,7239.7419,Res,ALL,URBAN,56.0,984.375,399100907.87616,119730272.362848,199550453.93808,79820181.57523201,21990.66074202777,5085.076408665018,20984.225167177752,11733.941688686744,12601.081088176505,41,3,Utenos,9,Utenos
25.6089,55.511,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",65.2767,652.7669999999999,Res,ALL,RURAL,56.0,840.0,30706159.680000003,9211847.904,15353079.840000002,6141231.936000002,1982.7747782819774,458.49287418036795,1892.0301163917356,1057.9838370065347,1136.1689425262127,41,10,Utenos,9,Utenos
25.6089,55.511,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",128.6249,1286.249,Res,ALL,URBAN,56.0,984.375,70906276.8736,21271883.06208,35453138.4368,14181255.374720002,3906.971516315033,903.4402794896556,3728.163104413601,2084.7111639617474,2238.7715159550007,41,10,Utenos,9,Utenos
25.6089,55.511,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",404.0938,404.0938,Res,ALL,RURAL,70.0,760.0,21497790.16,6449337.048,10748895.08,4299558.0320000015,1227.4318320321365,283.82888197544725,1171.2565730914378,654.9422826744476,703.3425792471107,41,1,Utenos,9,Utenos
25.6089,55.511,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",796.2491,796.2491,Res,ALL,URBAN,58.0,890.625,41130088.01068001,12339026.403204,20565044.00534,8226017.602136001,2418.600561470975,559.2723566334255,2307.9096788744137,1290.535027093894,1385.905687533911,41,1,Utenos,9,Utenos
25.6089,55.511,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",69.1622,276.6488,Res,ALL,RURAL,58.0,760.0,12194679.104,3658403.7312,6097339.552,2438935.8208000003,840.3186176414787,194.31359650618032,801.8601756271901,448.38351039077264,481.51909417471427,41,4,Utenos,9,Utenos
25.6089,55.511,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",136.2811,545.1244,Res,ALL,URBAN,56.0,890.625,27187316.27584,8156194.8827519985,13593658.13792,5437463.255168,1655.8112026896213,382.88647088754266,1580.0305192817266,883.5201601151483,948.8123834281392,41,4,Utenos,9,Utenos
25.6089,55.511,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",33.4154,74.994516374,Res,ALL,RURAL,58.0,760.0,3305758.28176592,991727.4845297759,1652879.14088296,661151.656353184,227.79527086360372,52.674922843957994,217.36987859962457,121.54870909193316,130.53117017850522,41,4,Utenos,9,Utenos
25.6089,55.511,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",65.8437,147.773674347,Res,ALL,URBAN,56.0,890.625,7370005.124912539,2211001.5374737615,3685002.562456269,1474001.0249825078,448.8614074995919,103.79381414739063,428.3185918932617,239.5068362741885,257.206414104947,41,4,Utenos,9,Utenos
25.6089,55.511,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",240.125,538.91493875,Res,ALL,RURAL,58.0,760.0,23755370.5001,7126611.15003,11877685.25005,4751074.100020002,1636.9500115552362,378.52504677200966,1562.0325388513934,873.4560642907295,938.0045499713775,41,2,Utenos,9,Utenos
25.6089,55.511,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",473.1557,1061.908069067,Res,ALL,URBAN,56.0,890.625,52961178.27341993,15888353.48202598,26480589.13670997,10592235.654683987,3225.5376515665835,745.8668754729537,3077.916082636161,1721.1065716552841,1848.2965099214664,41,2,Utenos,9,Utenos
25.6089,55.511,W/LPB+CDL/HBET:1-3,"Wood, low rise",290.6367,290.6367,Res,ALL,RURAL,70.0,760.0,15461872.44,4638561.732,7730936.220000002,3092374.488000001,882.8067570865343,204.1384688951761,842.4037816383334,471.0546504969111,505.86563367680685,41,1,Utenos,9,Utenos
25.6089,55.511,W/LPB+CDL/HBET:1-3,"Wood, low rise",572.6869,572.6869,Res,ALL,URBAN,58.0,890.625,29582027.282120004,8874608.184636,14791013.641060002,5916405.456424003,1739.5320859854944,402.24592049911377,1659.9197907722394,928.1925769307851,996.7860960673793,41,1,Utenos,9,Utenos
25.6089,55.511,W/LWAL+CDL/HBET:1-3,"Wood, low rise",149.981,449.94300000000004,Res,ALL,RURAL,58.0,760.0,19833487.44,5950046.231999999,9916743.72,3966697.488,1366.6984269494749,316.0326108509426,1304.1494233924914,729.2531968899028,783.1450770444458,41,3,Utenos,9,Utenos
25.6089,55.511,W/LWAL+CDL/HBET:1-3,"Wood, low rise",295.5309,886.5926999999998,Res,ALL,URBAN,53.0,890.625,41848771.30686,12554631.392058,20924385.65343,8369754.261372,2693.018556650259,622.7282250026927,2569.7685228773253,1436.9610390966202,1543.1525956588794,41,3,Utenos,9,Utenos
26.1675,55.7057,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1320.2219,3960.6657,Res,ALL,RURAL,56.0,840.0,186309714.528,55892914.3584,93154857.264,37261942.9056,7260.288400778991,1678.8545692193327,6928.010411684739,3873.99913705066,4160.288039318243,42,3,Zarasu,9,Utenos
26.1675,55.7057,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",359.8894,1079.6682,Res,ALL,URBAN,56.0,984.375,59518221.06048001,17855466.318144,29759110.530240007,11903644.212096002,1979.1376255637865,457.65182626011887,1888.5594234234213,1056.043097780517,1134.0847824880188,42,3,Zarasu,9,Utenos
