LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
19.880099999999896,42.8592999999999,S/LFINF+CDL/H:1,"Steel, low rise",0.006581329059402884,Ind,1114.1518817025515,625.0,4582.875097273379,687.4312645910068,1145.7187743183447,2749.725058364027,1.0737780368376002,0.4189484601866686,0.02618890942945065,0.05477610210417808,0.16663782390676574,5,Berane
19.880099999999896,42.8592999999999,S/LFM+CDL/H:1,"Steel, low rise",0.009871993589104323,Ind,1114.1518817025515,625.0,6874.312645910067,1031.14689688651,1718.5781614775167,4124.58758754604,1.6106670552564002,0.6284226902800029,0.03928336414417597,0.08216415315626711,0.24995673586014866,5,Berane
19.880099999999896,42.8592999999999,S/LFM+CDL/HBET:3-5,"Steel, mid rise",0.003290664529701442,Ind,1114.1518817025515,625.0,2291.4375486366894,343.7156322955034,572.8593871591723,1374.8625291820135,0.5368890184188001,0.2094742300933343,0.013094454714725326,0.02738805105208904,0.08331891195338287,5,Berane
19.8717,42.8592999999999,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.17032857651148273,Ind,1114.1518817025515,656.25,124528.32342316408,18679.248513474613,31132.08085579102,74716.99405389845,27.78999239409507,10.842626802457314,0.6777840194957815,1.4176369870037744,4.312682602985623,5,Berane
19.8717,42.8592999999999,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.023766778117881308,Ind,1114.1518817025515,656.25,17376.045128813592,2606.4067693220386,4344.011282203398,10425.627077288154,3.8776733573155884,1.5129246701103216,0.09457451434824857,0.1978098121400615,0.6017696655328774,5,Berane
19.8717,42.8592999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",0.02772790780419487,Ind,1114.1518817025515,656.25,20272.05265028253,3040.8078975423796,5068.013162570633,12163.231590169518,4.523952250201521,1.7650787817953764,0.11033693340629004,0.2307781141634052,0.7020646097883572,5,Berane
19.8717,42.8592999999999,CR/LWAL+CDM/H:2,"Concrete wall, low rise, low/moderate code",0.05545581560838973,Ind,1114.1518817025515,656.25,40544.105300565054,6081.615795084758,10136.026325141263,24326.463180339037,9.047904500403043,3.5301575635907527,0.22067386681258008,0.4615562283268103,1.4041292195767143,5,Berane
19.8717,42.8592999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.01584451874525421,Ind,1114.1518817025515,656.25,11584.030085875733,1737.6045128813596,2896.007521468933,6950.418051525438,2.585115571543727,1.0086164467402152,0.06304967623216574,0.13187320809337438,0.4011797770219185,5,Berane
19.8717,42.8592999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.003961129686313553,Ind,1114.1518817025515,593.75,2620.6175956236702,393.0926393435505,655.1543989059173,1572.3705573742016,0.6462788928859318,0.2521541116850538,0.015762419058041436,0.0329683020233436,0.10029494425547962,5,Berane
19.8717,42.8592999999999,S/LFBR+CDM/H:1,"Steel, low rise",0.043572426549449074,Ind,1114.1518817025515,625.0,30341.438144009313,4551.2157216013975,7585.359536002326,18204.862886405583,7.1090678217452465,2.773695228535592,0.17338660963845573,0.3626513222567795,1.1032443868102757,5,Berane
19.8717,42.8592999999999,S/LFBR+CDM/HBET:3-5,"Steel, mid rise",0.019805648431567763,Ind,1114.1518817025515,625.0,13791.562792731504,2068.7344189097257,3447.890698182877,8274.937675638903,3.2313944644296586,1.2607705584252689,0.07881209529020716,0.16484151011671802,0.5014747212773979,5,Berane
19.8717,42.8592999999999,S/LFBR+CDM/HBET:6-,"Steel, mid rise",0.011883389058940656,Ind,1114.1518817025515,625.0,8274.937675638903,1241.2406513458357,2068.7344189097257,4964.962605383343,1.9388366786577944,0.7564623350551608,0.047287257174124284,0.09890490607003076,0.3008848327664387,5,Berane
19.8717,42.8592999999999,S/LFINF+CDL/H:1,"Steel, low rise",0.007922259372627105,Ind,1114.1518817025515,625.0,5516.6251170926025,827.4937675638904,1379.1562792731506,3309.9750702555616,1.2925577857718635,0.5043082233701076,0.03152483811608287,0.06593660404668719,0.20058988851095924,5,Berane
19.8717,42.8592999999999,S/LFM+CDL/H:1,"Steel, low rise",0.011883389058940656,Ind,1114.1518817025515,625.0,8274.937675638903,1241.2406513458357,2068.7344189097257,4964.962605383343,1.9388366786577944,0.7564623350551608,0.047287257174124284,0.09890490607003076,0.3008848327664387,5,Berane
19.8717,42.8592999999999,S/LFM+CDL/HBET:3-5,"Steel, mid rise",0.003961129686313553,Ind,1114.1518817025515,625.0,2758.3125585463013,413.7468837819452,689.5781396365753,1654.9875351277808,0.6462788928859318,0.2521541116850538,0.015762419058041436,0.0329683020233436,0.10029494425547962,5,Berane
19.8717,42.8676,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.23087158015355624,Ind,1114.1518817025515,656.25,168791.70478267226,25318.755717400843,42197.926195668064,101275.02286960336,37.66789805847702,14.696620110189569,0.9187011996972254,1.921533649708059,5.845618319864951,5,Berane
19.8717,42.8676,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.032214639091193896,Ind,1114.1518817025515,656.25,23552.330899907764,3532.8496349861643,5888.082724976941,14131.398539944656,5.255985775601445,2.0506911781659865,0.12819086507403146,0.26812097437786875,0.8156676725392956,5,Berane
19.8717,42.8676,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",0.03758374560639288,Ind,1114.1518817025515,656.25,27477.71938322572,4121.657907483858,6869.42984580643,16486.631629935433,6.131983404868354,2.392473041193652,0.14955600925303672,0.3128078034408469,0.9516122846291784,5,Berane
19.8717,42.8676,CR/LWAL+CDM/H:2,"Concrete wall, low rise, low/moderate code",0.07516749121278576,Ind,1114.1518817025515,656.25,54955.43876645144,8243.315814967717,13738.859691612864,32973.263259870866,12.263966809736708,4.784946082387304,0.29911201850607344,0.6256156068816938,1.903224569258357,5,Berane
19.8717,42.8676,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.02147642606079593,Ind,1114.1518817025515,656.25,15701.55393327184,2355.233089990776,3925.38848331796,9420.932359963104,3.5039905170676295,1.3671274521106576,0.08546057671602096,0.17874731625191248,0.5437784483595304,5,Berane
19.8717,42.8676,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.005369106515198983,Ind,1114.1518817025515,593.75,3552.1116753950078,532.8167513092512,888.0279188487519,2131.267005237005,0.8759976292669075,0.3417818630276644,0.02136514417900524,0.04468682906297812,0.1359446120898826,5,Berane
19.8717,42.8676,S/LFBR+CDM/H:1,"Steel, low rise",0.05906017166718881,Ind,1114.1518817025515,625.0,41126.25087292133,6168.9376309382,10281.562718230332,24675.7505237528,9.635973921935983,3.7596004933043097,0.2350165859690577,0.4915551196927595,1.4953907329887088,5,Berane
19.8717,42.8676,S/LFBR+CDM/HBET:3-5,"Steel, mid rise",0.02684553257599492,Ind,1114.1518817025515,625.0,18693.750396782423,2804.0625595173633,4673.437599195606,11216.250238069453,4.379988146334538,1.7089093151383228,0.10682572089502623,0.2234341453148907,0.6797230604494132,5,Berane
19.8717,42.8676,S/LFBR+CDM/HBET:6-,"Steel, mid rise",0.016107319545596948,Ind,1114.1518817025515,625.0,11216.250238069453,1682.4375357104182,2804.0625595173633,6729.750142841673,2.6279928878007226,1.0253455890829932,0.06409543253701573,0.13406048718893435,0.4078338362696478,5,Berane
