LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
27.5313,47.7475,CR/LDUAL+CDH/HBET:6-,"Concrete wall, mid rise, high code",5.187007874015747,124.48818897637794,RES,ALL,URBAN,53.6,525.0,3503097.637795275,1050929.2913385825,1751548.8188976375,700619.527559055,261.19626786612844,73.8310430563792,255.5469843865859,167.4163598514737,165.59812909814627,Glodeni
27.5313,47.7475,CR/LDUAL+CDL/HBET:3-5,"Concrete wall, mid rise, low/moderate code",4.3225065616797895,62.24409448818897,RES,ALL,URBAN,56.0,525.0,1829976.3779527557,548992.9133858266,914988.1889763778,365995.27559055114,130.59813393306422,36.9155215281896,127.77349219329295,83.70817992573684,82.79906454907314,Glodeni
27.5313,47.7475,CR/LDUAL+CDL/HBET:6-,"Concrete wall, mid rise, low/moderate code",5.187007874015747,124.48818897637794,RES,ALL,URBAN,53.6,525.0,3503097.637795275,1050929.2913385825,1751548.8188976375,700619.527559055,261.19626786612844,73.8310430563792,255.5469843865859,167.4163598514737,165.59812909814627,Glodeni
27.5313,47.7475,CR/LDUAL+CDM/HBET:3-5,"Concrete wall, mid rise, low/moderate code",4.3225065616797895,62.24409448818897,RES,ALL,URBAN,56.0,525.0,1829976.3779527557,548992.9133858266,914988.1889763778,365995.27559055114,130.59813393306422,36.9155215281896,127.77349219329295,83.70817992573684,82.79906454907314,Glodeni
27.5313,47.7475,CR/LDUAL+CDM/HBET:6-,"Concrete wall, mid rise, low/moderate code",5.187007874015747,124.48818897637794,RES,ALL,URBAN,53.6,525.0,3503097.637795275,1050929.2913385825,1751548.8188976375,700619.527559055,261.19626786612844,73.8310430563792,255.5469843865859,167.4163598514737,165.59812909814627,Glodeni
27.5313,47.7475,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",4.3225065616797895,62.24409448818897,RES,ALL,URBAN,56.0,525.0,1829976.3779527557,548992.9133858266,914988.1889763778,365995.27559055114,130.59813393306422,36.9155215281896,127.77349219329295,83.70817992573684,82.79906454907314,Glodeni
27.5313,47.7475,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",48.19734251968504,694.0417322834645,RES,ALL,URBAN,56.0,525.0,20404826.929133855,6121448.078740156,10202413.464566927,4080965.385826771,1456.2113217839674,411.6199732720652,1424.7156552107629,933.3732088106518,923.2362790978267,Glodeni
27.5313,47.7475,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",7.780511811023621,186.7322834645669,RES,ALL,URBAN,53.6,525.0,5254646.456692913,1576393.9370078738,2627323.2283464563,1050929.2913385825,391.79440179919266,110.74656458456879,383.3204765798788,251.12453977721052,248.39719364721938,Glodeni
27.5313,47.7475,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",477.11503937007865,477.11503937007865,RES,ALL,URBAN,72.0,525.0,18034948.488188975,5410484.546456692,9017474.244094487,3606989.697637795,1001.0641864981478,282.965808276499,979.4126697404728,641.6421009778529,634.6735263316082,Glodeni
27.5313,47.7475,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",627.7829465395773,715.6725590551181,RES,ALL,URBAN,70.0,525.0,26300966.54527559,7890289.963582677,13150483.272637796,5260193.309055119,1501.5962797472223,424.44871241474857,1469.1190046107097,962.4631514667797,952.0102894974126,Glodeni
