LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1,NAME_2,NAME_3
17.2081,44.8119999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.013138877673593912,IND,1604.1704433505386,593.75,12515.52213848536,1877.3283207728039,3128.88053462134,7509.313283091215,2.7547736933736773,0.9469823822209821,0.04675264173709137,0.09965256097094607,0.3644625283096732,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",0.013138877673593912,IND,1604.1704433505386,625.0,13173.124514236024,1975.9686771354036,3293.281128559006,7903.874708541614,2.7547736933736773,0.9469823822209821,0.04675264173709137,0.09965256097094607,0.3644625283096732,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",0.00563094757439739,IND,1604.1704433505386,625.0,5645.624791815438,846.8437187723156,1411.4061979538594,3387.3748750892623,1.1806172971601472,0.4058495923804209,0.020036846458753442,0.042708240416119744,0.15619822641843137,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,S/LFM+CDL/H:1,"Steel, low rise",0.0187698252479913,IND,1604.1704433505386,625.0,18818.74930605146,2822.812395907719,4704.687326512865,11291.249583630875,3.935390990533825,1.3528319746014033,0.06678948819584482,0.14236080138706586,0.5206607547281047,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,S/LFM+CDM/H:1,"Steel, low rise",0.020646807772790432,IND,1604.1704433505386,625.0,20700.624236656608,3105.093635498491,5175.156059164152,12420.374541993964,4.328930089587208,1.4881151720615435,0.07346843701542931,0.15659688152577245,0.5727268302009151,Repuplika Srpska,Banja Luka,Banja Luka
16.5574,45.2205,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.3609659940111129,IND,1604.1704433505386,656.25,379973.25218834175,56995.98782825126,94993.31304708544,227983.95131300503,35.35022726863102,12.152011800978237,0.5999463820895715,1.278776796329093,4.676911659798967,Repuplika Srpska,Banja Luka,Kostajnica
16.5574,45.2205,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",0.28877279520889026,IND,1604.1704433505386,656.25,303978.6017506733,45596.790262600996,75994.65043766833,182387.16105040399,28.280181814904815,9.721609440782588,0.4799571056716571,1.0230214370632742,3.741529327839173,Repuplika Srpska,Banja Luka,Kostajnica
16.5574,45.2205,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.1203219980037043,IND,1604.1704433505386,656.25,126657.75072944725,18998.662609417086,31664.43768236181,75994.65043766834,11.783409089543674,4.050670600326079,0.19998212736319051,0.4262589321096976,1.5589705532663223,Repuplika Srpska,Banja Luka,Kostajnica
16.5574,45.2205,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",0.3609659940111129,IND,1604.1704433505386,656.25,379973.25218834175,56995.98782825126,94993.31304708544,227983.95131300503,35.35022726863102,12.152011800978237,0.5999463820895715,1.278776796329093,4.676911659798967,Repuplika Srpska,Banja Luka,Kostajnica
16.5574,45.2205,CR/LFM+CDL/HBET:3-5,"Concrete frame, mid rise, low/moderate code",0.1203219980037043,IND,1604.1704433505386,656.25,126657.75072944725,18998.662609417086,31664.43768236181,75994.65043766834,11.783409089543674,4.050670600326079,0.19998212736319051,0.4262589321096976,1.5589705532663223,Repuplika Srpska,Banja Luka,Kostajnica
