LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
7.5999,47.5599,CR+PC/LWAL+CDM/HBET:3-5/6.0,"Concrete wall, mid rise",20.196,COM,Offices,806,4305.0,70076686.68,14015337.336000003,21023006.004,35038343.34,488.48112180297494,267.1532564007778,25.13333067900667,52.992874498795736,115.09315385952675,Basel-Stadt
7.5999,47.5599,CR/LFINF+CDH/H:1/11.0,"Concrete frame with infill panels, low rise, high code",69.2943,COM,Trade,221,3276.0,50168796.022800006,10033759.204560002,15050638.80684,25084398.011400003,459.5546513325715,251.33319614169136,23.64500592036347,49.85478634981401,108.27766280395628,Basel-Stadt
7.5999,47.5599,CR/LFINF+CDH/H:2/11.0,"Concrete frame with infill panels, low rise, high code",100.98,COM,Offices,403,4305.0,175191716.70000002,35038343.34,52557515.010000005,87595858.35000001,1221.2028045074373,667.8831410019446,62.83332669751667,132.48218624698933,287.7328846488169,Basel-Stadt
7.5999,47.5599,CR/LFINF+CDH/H:2/11.0,"Concrete frame with infill panels, low rise, high code",76.0002,COM,Trade,443,3276.0,110296658.25360002,22059331.650720004,33088997.476080004,55148329.12680001,1010.3360324582093,552.5588381675894,51.98380954203978,109.60630448122883,238.049650730286,Basel-Stadt
7.5999,47.5599,CR/LFINF+CDH/HBET:3-5/11.0,"Concrete frame with infill panels, mid rise, high code",148.7065,COM,Hotels,518,3864.0,297643792.48800004,59528758.49760001,89293137.74640001,148821896.24400002,2311.5702279328916,1264.211627077866,118.93491136760315,250.77069617729973,544.6390782075896,Basel-Stadt
7.5999,47.5599,CR/LFINF+CDH/HBET:3-5/11.0,"Concrete frame with infill panels, mid rise, high code",466.5276,COM,Offices,806,4305.0,1618771462.308,323754292.46160007,485631438.6924,809385731.154,11283.913913648721,6171.240222857969,580.579938685054,1224.1354009221814,2658.651854155068,Basel-Stadt
7.5999,47.5599,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",94.9212,COM,Offices,806,4305.0,329360427.39599997,65872085.4792,98808128.2188,164680213.69799998,2295.8612724739824,1255.620305083656,118.12665419133134,249.06651014433996,540.9378231397757,Basel-Stadt
7.5999,47.5599,CR/LFINF+CDM/H:1/6.0,"Concrete frame with infill panels, low rise, low/moderate code",304.0008,COM,Trade,221,3276.0,220095363.19680002,44019072.63936001,66028608.95904,110047681.59840001,2016.1107284267653,1102.6230540409686,103.73292919901392,218.71777237337764,475.02458520445333,Basel-Stadt
7.5999,47.5599,CR/LFINF+CDH/H:1/11.0,"Concrete frame with infill panels, low rise, high code",69.8274,COM,Hotels,104,3864.0,28060559.6544,5612111.93088,8418167.896319998,14030279.8272,217.9247675016135,119.18436289523744,11.212665137493017,23.641568402412542,51.34619881171432,Basel-Stadt
7.5999,47.5599,CR/LFINF+CDM/H:2/6.0,"Concrete frame with infill panels, low rise, low/moderate code",58.1895,COM,Hotels,130,3864.0,29229749.64,5845949.928,8768924.891999999,14614874.82,227.0049661475141,124.15037801587236,11.679859518221894,24.626633752513065,53.485623762202444,Basel-Stadt
