LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
44.1437,39.9283,CR/LFINF(CBH)+CDL/HBET:7-/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",4.71,131.88,Res,ALL,RURAL,60.0,328.125,2596189.68,778856.9039999999,1298094.84,519237.936,958.1554219592392,257.3020988575122,931.878488589718,588.8277074770967,592.6694316414423,38,Igdir
44.1437,39.9283,CR/LFINF(CBH)+CDL/HBET:7-/SOS/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",1.2,33.6,Res,ALL,RURAL,60.0,328.125,661449.6,198434.88,330724.8,132289.92,244.11603107241768,65.55467486815597,237.4212709782721,150.01979808333678,150.99858130992163,38,Igdir
44.1437,39.9283,CR/LFINF(CL)+CDL/HBET:1-3/15.0,"Concrete frame with infill panels, low rise, low/moderate code",154.0,154.0,Res,ALL,RURAL,64.0,328.125,3233753.6,970126.08,1616876.8,646750.7200000001,1118.8651424152474,300.4589264790482,1088.1808253170805,687.5907412152934,692.0768310038072,38,Igdir
44.1437,39.9283,CR/LFINF(CL)+CDL/HBET:4-6/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",403.94,776.857408,Res,ALL,RURAL,61.8,328.125,15752011.38190464,4725603.414571391,7876005.6909523215,3150402.2763809282,5644.147236612076,1515.673654772571,5489.359320721609,3468.5711752292955,3491.2013835744915,38,Igdir
44.1437,39.9283,MUR+CL/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",1229.4,1229.4,Res,ALL,RURAL,64.0,296.875,23360567.04,7008170.112000001,11680283.52,4672113.408,8932.031208346138,2398.5987286580635,8687.074718472848,5489.117254870661,5524.930234000523,38,Igdir
44.1437,39.9283,MUR+STRUB/LWAL+CDN/HBET:4-6,"Unreinforced masonry, mid rise",1.15,2.21168,Res,ALL,RURAL,61.8,296.875,40580.833545599984,12174.250063679998,20290.4167728,8116.166709119999,16.068647131019183,4.3150584319167615,15.627972517774547,9.874874613837925,9.939301854509745,38,Igdir
44.1437,39.9283,MUR+STRUB/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",2203.85,2203.85,Res,ALL,RURAL,64.0,296.875,41876676.16,12563002.848,20938338.08,8375335.232000001,16011.759377349632,4299.781851434093,15572.644882305503,9839.914643034574,9904.113792258058,38,Igdir
44.1437,39.9283,W/LWAL+CDL/HBET:1-3,"Wood, low rise",75.0,75.0,Res,ALL,RURAL,64.0,296.875,1425120.0,427536.0,712560.0,285024.0,544.9018550723607,146.3273992592767,529.9581941479287,334.8656207217338,337.05040470964644,38,Igdir
44.1437,39.9283,MUR+CBH/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",3065.1000000000013,3065.1000000000013,Res,ALL,RURAL,64.0,296.875,58241804.16000001,17472541.248000003,29120902.08000001,11648360.832000002,22269.049013097247,5980.108152928123,21658.33147843756,13685.288187655822,13774.575939673832,38,Igdir
44.1437,39.9283,MUR+ADO/LWAL+CDN/HBET:1-3,"Adobe, low rise",3513.0,3513.0,Res,ALL,RURAL,64.0,296.875,66752620.8,20025786.24,33376310.4,13350524.16,25523.20289158937,6853.975381304522,24823.241813888984,15685.105674606008,15787.44095659984,38,Igdir
