LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,ID_2,ID_1,NAME_1
16.0259,58.2132,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2.26044,Com,Hotels,238,2142.0,1152363.27024,230472.654048,345708.981072,576181.63512,29.949005714375744,16.717520015261687,1.5833290596047596,3.359379970981527,7.22007634861599,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",7.275519999999998,Com,Offices,94,2380.0,1627679.3343999996,325535.86688000005,488303.8003199999,813839.6671999998,38.07188327797706,21.251706209825155,2.012765289198452,4.270523147290686,9.17833154877143,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",13.63831,Com,Trade,556,1819.0,13793295.75484,2758659.1509680003,4137988.726452,6896647.877420002,422.13155461586695,235.63362272079965,22.31703996365434,47.35049648126178,101.76705305523859,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CB/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.75762,Com,Hotels,476,2142.0,772463.2910399998,154492.65820799998,231738.987312,386231.64552,20.075707127218905,11.206249680560033,1.0613524465482451,2.2518920684601444,4.839831398522807,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CB/LWAL+CDN/H:2,"Unreinforced masonry, low rise",28.805119999999995,Com,Offices,189,2380.0,12957119.078399995,2591423.8156799995,3887135.7235199986,6478559.539199999,303.0707060942915,169.17391660648047,16.022590554439955,33.99544110259667,73.06398275450569,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CB/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1.5230600000000003,Com,Trade,1111,1819.0,3077965.6615400007,615593.1323080001,923389.6984620001,1538982.8307700003,94.19840282219828,52.58150135614967,4.980034061202566,10.566234844565981,22.709256753972742,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.17387999999999998,Com,Hotels,238,2142.0,88643.32848,17728.665696,26592.998544,44321.66424,2.3037696703365955,1.2859630780970526,0.12179454304651995,0.2584138439216559,0.5553904883550761,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2.07872,Com,Offices,94,2380.0,465051.2384,93010.24768,139515.37152000002,232525.6192,10.877680936564877,6.0719160599500475,0.5750757969138436,1.2201494706544822,2.622380442506124,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",7.7537600000000015,Com,Trade,556,1819.0,7841873.728639999,1568374.745728,2352562.1185919996,3920936.8643199997,239.99357419785332,133.9642931204547,12.68786028390501,26.920079217773207,57.85741087404429,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.8942400000000001,Com,Hotels,476,2142.0,911759.95008,182351.99001600003,273527.985024,455879.9750400001,23.695916609176415,13.227048803283974,1.2527438713356345,2.6579709660513187,5.7125878802236425,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",10.690560000000001,Com,Offices,189,2380.0,4808827.6992,961765.53984,1442648.30976,2404413.8496,112.47984968447935,62.78619585395154,5.946528453194213,12.616864739108047,27.116529682084604,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.83076,Com,Trade,1111,1819.0,1678890.3608400002,335778.07216800004,503667.10825200006,839445.1804200001,51.38094699392632,28.680818921536183,2.7163822152014,5.7634008243087145,12.386867320348767,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LPB+CDM/H:1,"Wood, low rise",1.6146,Com,Hotels,238,2394.0,919953.8712,183990.77424000003,275986.16135999997,459976.9356,21.39214693883982,11.94108572518692,1.130949328289114,2.3995571221296625,5.157197391868566,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LPB+CDM/H:1,"Wood, low rise",8.314879999999999,Com,Offices,94,2660.0,2079052.5952,415810.5190399999,623715.7785599999,1039526.2975999998,43.51072374625949,24.287664239800176,2.300303187655373,4.880597882617926,10.489521770024492,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LPB+CDM/H:1,"Wood, low rise",10.45373,Com,Trade,556,2033.0,11816352.798039999,2363270.5596080003,3544905.8394120005,5908176.399019999,323.56276521317716,180.61257376061292,17.105954489907642,36.294035373962075,78.00418787482756,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LPB+CDM/H:2,"Wood, low rise",0.6955199999999999,Com,Hotels,476,2394.0,792575.6428799998,158515.128576,237772.692864,396287.82144,18.430157362692768,10.287704624776419,0.9743563443721596,2.0673107513732467,4.443123906840608,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LPB+CDM/H:2,"Wood, low rise",19.3024,Com,Offices,189,2660.0,9704088.576,1940817.7152,2911226.5728,4852044.288,203.08861748586548,113.36396473630138,10.736787484933993,22.78045022338953,48.96040081487497,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LPB+CDM/H:2,"Wood, low rise",1.1769100000000001,Com,Trade,1111,2033.0,2658243.07133,531648.614266,797472.9213989999,1329121.535665,72.7896749080623,40.63116013884292,3.8482081382019833,8.164817834437347,17.54806203716075,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LWAL+CDM/H:1,"Wood, low rise",0.5713199999999999,Com,Hotels,238,2394.0,325522.13904000004,65104.42780800001,97656.641712,162761.06952000002,7.569528916820242,4.2253072566046015,0.4001820700099942,0.8490740585997265,1.8248544617381075,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LWAL+CDM/H:1,"Wood, low rise",1.7817599999999998,Com,Offices,94,2660.0,445511.2703999999,89102.25407999998,133653.38111999998,222755.6352,9.323726517055606,5.204499479957182,0.4929221116404372,1.045842403418127,2.2477546650052487,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LWAL+CDM/H:1,"Wood, low rise",6.507619999999998,Com,Trade,556,2033.0,7355875.2517599985,1471175.050352,2206762.575528,3677937.62588,201.42317834462685,112.43431744038156,10.648739881134556,22.593637914916787,48.5588984121443,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LWAL+CDM/H:2,"Wood, low rise",0.14904,Com,Hotels,476,2394.0,169837.63775999998,33967.527552000014,50951.291328,84918.81887999999,3.949319434862736,2.204508133880662,0.20879064522260568,0.44299516100855296,0.9520979800372734,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LWAL+CDM/H:2,"Wood, low rise",6.8300800000000015,Com,Offices,189,2660.0,3433754.419200001,686750.88384,1030126.32576,1716877.2096000004,71.86212618730626,40.113402906691256,3.799170956207413,8.060774694430142,17.324449519109603,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,W/LWAL+CDM/H:2,"Wood, low rise",0.6923,Com,Trade,1111,2033.0,1563672.3949,312734.47898,469101.71847,781836.19745,42.817455828271946,23.90068243461349,2.2636518460011668,4.802834020257264,10.322389433623973,Atvidaberg,2,1,Ostergotland
15.0487,58.2016,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",0.4216,Com,Hotels,238,2646.0,265501.7568,53100.35136,79650.52703999999,132750.8784,5.0778305103606,2.8344424519680316,0.268452204506489,0.5695802483471484,1.2241583016072228,Boxholm,3,1,Ostergotland
15.0487,58.2016,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",12.2617,Com,Trade,556,2247.0,15318934.1844,3063786.836880001,4595680.25532,7659467.0922,345.0055800741278,192.58194229458812,18.239582504568954,38.69927591691491,83.17360023869067,Boxholm,3,1,Ostergotland
15.0487,58.2016,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.18600000000000005,Com,Hotels,476,2646.0,234266.256,46853.25120000001,70279.8768,117133.128,4.480438685612294,2.5009786340894404,0.23686959221160794,0.502570807365131,1.0801396778887264,Boxholm,3,1,Ostergotland
15.0487,58.2016,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",7.70432,Com,Offices,189,2940.0,4280982.4512,856196.4902400002,1284294.73536,2140491.2256,73.6879981899973,41.132603745657406,3.8957002443096815,8.265582756971996,17.76462891564636,Boxholm,3,1,Ostergotland
15.0487,58.2016,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",1.0362,Com,Trade,1111,2247.0,2586787.2954,517357.45908000006,776036.18862,1293393.6477,58.2583644942278,32.51978993149571,3.079974084898588,6.534840745317532,14.044868253903944,Boxholm,3,1,Ostergotland
15.0487,58.2016,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",1.1904,Com,Hotels,1190,2646.0,3748260.0960000004,749652.0192,1124478.0288,1874130.0480000002,71.68701896979671,40.01565814543105,3.789913475385727,8.041132917842097,17.282234846219627,Boxholm,3,1,Ostergotland
