LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,NAME_1
20.688,49.2957,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",2.461111111111111,44.3,RES,ALL,URBAN,62.5,984.375,2725557.5,817667.25,1362778.75,545111.5,552.9305631399142,122.12881459881011,523.9755248052478,278.52605377877956,308.2101310609458,Stara Lubovna,Presovsky
20.688,49.2957,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",346.2,346.2,RES,ALL,URBAN,105.0,984.375,35783924.4,10735177.319999998,17891962.2,7156784.88,4321.096184176937,954.424280228173,4094.815500848235,2176.652817566896,2408.6308662144347,Stara Lubovna,Presovsky
20.688,49.2957,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",234.1,234.1,RES,ALL,URBAN,100.0,984.375,23044804.0,6913441.2,11522402.0,4608960.8,2921.9197478793208,645.3804852727189,2768.909037401999,1471.8498688400066,1628.7131305049081,Stara Lubovna,Presovsky
20.688,49.2957,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",37.73297002724795,276.96,RES,ALL,URBAN,69.0,984.375,18812120.255999997,5643636.076799999,9406060.127999999,3762424.0511999996,3456.876947341549,763.5394241825384,3275.852400678588,1741.3222540535166,1926.9046929715478,Stara Lubovna,Presovsky
20.688,49.2957,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",60.2,60.2,RES,ALL,URBAN,105.0,890.625,5629482.600000001,1688844.78,2814741.3000000003,1125896.5200000003,751.3864537476938,165.96285866474875,712.0389750175153,378.4936441869646,418.83182595640955,Stara Lubovna,Presovsky
20.688,49.2957,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",25.8,25.8,RES,ALL,URBAN,100.0,890.625,2297748.0,689324.4,1148874.0,459549.60000000003,322.0227658918688,71.12693942774946,305.1595607217923,162.2115617944134,179.49935398131836,Stara Lubovna,Presovsky
20.688,49.2957,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",579.06,579.06,RES,ALL,URBAN,105.0,890.625,54149637.779999994,16244891.333999997,27074818.889999997,10829927.556,7227.538868889362,1596.3862614353723,6849.057954711668,3640.706471809032,4028.716895985357,Stara Lubovna,Presovsky
20.688,49.2957,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",362.26,362.26,RES,ALL,URBAN,100.0,890.625,32262875.599999998,9678862.68,16131437.799999999,6452575.12,4521.5491151933475,998.6994215928883,4284.771413452575,2277.626371148999,2520.365735398154,Stara Lubovna,Presovsky
20.688,49.2957,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",16.396457765667574,120.35,RES,ALL,URBAN,69.0,890.625,7395675.99,2218702.797,3697837.995,1479135.198,1502.1488323676901,331.7878744236298,1423.4865555375075,756.6729248820795,837.315784947739,Stara Lubovna,Presovsky
20.688,49.2957,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",324.77,324.77,RES,ALL,URBAN,105.0,890.625,30370217.009999998,9111065.102999998,15185108.504999999,6074043.402,4053.617584445822,895.3448107732631,3841.34381920994,2041.9166249601406,2259.5350849811143,Stara Lubovna,Presovsky
20.688,49.2957,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",232.45,232.45,RES,ALL,URBAN,100.0,890.625,20701997.0,6210599.1,10350998.5,4140399.4000000004,2901.325268665306,640.8316693790838,2749.393018983744,1461.4758736089686,1617.2335206572654,Stara Lubovna,Presovsky
20.688,49.2957,W/LFM+CDL/H:1,"Wood, low rise",24.0,24.0,RES,ALL,URBAN,105.0,890.625,2244312.0,673293.6,1122156.0,448862.4,299.55606129476166,66.16459481651113,283.8693588109695,150.8944760878264,166.9761432384357,Stara Lubovna,Presovsky
20.688,49.2957,W/LFM+CDL/H:2,"Wood, low rise",24.0,24.0,RES,ALL,URBAN,100.0,890.625,2137440.0,641232.0,1068720.0,427488.0,299.55606129476166,66.16459481651113,283.8693588109695,150.8944760878264,166.9761432384357,Stara Lubovna,Presovsky
20.688,49.2957,W/LFM+CDL/HBET:3-5,"Wood, mid rise",1.5803814713896458,11.6,RES,ALL,URBAN,69.0,890.625,712836.24,213850.872,356418.12,142567.248,144.78542962580147,31.979554161313715,137.20352342530194,72.9323301091161,80.70513589857724,Stara Lubovna,Presovsky
20.688,49.2957,W/LFM+CDN/H:1,"Wood, low rise",48.0,48.0,RES,ALL,URBAN,105.0,890.625,4488624.0,1346587.2,2244312.0,897724.8,599.1121225895233,132.32918963302225,567.738717621939,301.7889521756528,333.9522864768714,Stara Lubovna,Presovsky
20.688,49.2957,W/LFM+CDN/H:2,"Wood, low rise",44.40000000000001,44.40000000000001,RES,ALL,URBAN,100.0,890.625,3954264.000000001,1186279.2000000002,1977132.0000000005,790852.8000000003,554.1787133953092,122.40450041054561,525.1583138002937,279.15478076247894,308.9058649911061,Stara Lubovna,Presovsky
20.688,49.2957,W/LFM+CDN/HBET:3-5,"Wood, mid rise",1.0899182561307903,8.0,RES,ALL,URBAN,69.0,890.625,491611.2,147483.36,245805.6,98322.24,99.85202043158722,22.054864938837046,94.6231196036565,50.298158695942135,55.65871441281189,Stara Lubovna,Presovsky
21.6748,49.2016,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",2008.58310626703,14743.0,RES,ALL,URBAN,69.0,984.375,1001397634.7999998,300419290.43999994,500698817.3999999,200279526.95999998,10409.248683050544,2299.1480074931305,9864.152761889578,5243.419611367001,5802.24012691657,Stropkov,Presovsky
21.6748,49.2016,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",39.75,39.75,RES,ALL,URBAN,105.0,984.375,4108639.5,1232591.8499999999,2054319.75,821727.9,28.065362216052304,6.198950912151661,26.5956774255654,14.13728071300538,15.643969683574147,Stropkov,Presovsky
21.6748,49.2016,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",26.5,26.5,RES,ALL,URBAN,100.0,984.375,2608660.0,782598.0,1304330.0,521732.0,18.710241477368204,4.132633941434441,17.730451617043602,9.424853808670253,10.429313122382766,Stropkov,Presovsky
21.6748,49.2016,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",209.89782016348775,1540.65,RES,ALL,URBAN,69.0,984.375,104646494.33999999,31393948.301999994,52323247.169999994,20929298.868,1087.7710766832952,240.26198044796118,1030.8083125961593,547.9396611444462,606.3366513961888,Stropkov,Presovsky
21.6748,49.2016,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",73.46944444444445,1322.45,RES,ALL,URBAN,62.5,984.375,81363736.25,24409120.875,40681868.125,16272747.25,933.7116544054936,206.2340285226406,884.8164430550684,470.3357705387161,520.462080705475,Stropkov,Presovsky
21.6748,49.2016,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",29.7275204359673,218.2,RES,ALL,URBAN,69.0,984.375,14820929.519999998,4446278.855999999,7410464.759999999,2964185.9039999996,154.0594222778016,34.027951925320565,145.9918695410911,77.60389060573017,85.87457069071394,Stropkov,Presovsky
21.6748,49.2016,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",25.716666666666665,462.9,RES,ALL,URBAN,62.5,984.375,28479922.5,8543976.75,14239961.25,5695984.5,326.8290860329713,72.18853779207556,309.71419069922575,164.63263502013055,182.17845450381063,Stropkov,Presovsky
21.6748,49.2016,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1434.6,1434.6,RES,ALL,URBAN,105.0,984.375,148283125.2,44484937.559999995,74141562.6,29656625.04,1012.8948084314121,223.72364725969237,959.8530524456887,510.22246316672994,564.5997209573703,Stropkov,Presovsky
21.6748,49.2016,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",982.9,982.9,RES,ALL,URBAN,100.0,984.375,96756676.0,29027002.8,48378338.0,19351335.2,693.9734470983096,153.2817321145627,657.632486580836,349.57316258649024,386.829127093963,Stropkov,Presovsky
21.6748,49.2016,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",156.35967302452318,1147.68,RES,ALL,URBAN,69.0,984.375,77954557.248,23386367.174399998,38977278.624,15590911.4496,810.3158467451299,178.97891780775393,767.882441956551,408.17797053338404,451.67977676589635,Stropkov,Presovsky
21.6748,49.2016,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",23.1,23.1,RES,ALL,URBAN,105.0,890.625,2160150.3000000003,648045.0900000001,1080075.1500000001,432030.06000000006,16.309682193479453,3.6024092093258715,15.455601220894613,8.215627282274825,9.09121257083177,Stropkov,Presovsky
21.6748,49.2016,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",9.9,9.9,RES,ALL,URBAN,100.0,890.625,881694.0,264508.2,440847.0,176338.80000000002,6.98986379720548,1.5438896611396589,6.62382909466912,3.520983120974925,3.8962339589279016,Stropkov,Presovsky
21.6748,49.2016,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2657.58,2657.58,RES,ALL,URBAN,105.0,890.625,248518278.54,74555483.56199999,124259139.27,49703655.708000004,1876.3759828461957,414.44548339914496,1778.1167399404803,945.1812447111656,1045.9144893502637,Stropkov,Presovsky
21.6748,49.2016,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",2046.98,2046.98,RES,ALL,URBAN,100.0,890.625,182304038.8,54691211.64,91152019.4,36460807.760000005,1445.2637773337042,319.2233594504706,1369.580371737959,728.0183867649748,805.6073726511348,Stropkov,Presovsky
21.6748,49.2016,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",70.56539509536786,517.95,RES,ALL,URBAN,69.0,890.625,31828752.630000003,9548625.789,15914376.315000001,6365750.526000001,365.69696502652306,80.77349999871579,346.54669490746164,184.21143510191538,203.84387666936428,Stropkov,Presovsky
21.6748,49.2016,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1352.21,1352.21,RES,ALL,URBAN,105.0,890.625,126449213.73,37934764.119,63224606.865,25289842.746000003,954.7236086080022,210.8750544130968,904.7280747578313,480.9200591932832,532.1743961214038,Stropkov,Presovsky
21.6748,49.2016,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",969.65,969.65,RES,ALL,URBAN,100.0,890.625,86357029.0,25907108.7,43178514.5,17271405.8,684.6183263596256,151.2154151438455,648.7672607723142,344.8607356821551,381.6144705327716,Stropkov,Presovsky
21.6748,49.2016,W/LFM+CDL/H:1,"Wood, low rise",98.25,98.25,RES,ALL,URBAN,105.0,890.625,9187652.25,2756295.675,4593826.125,1837530.4500000002,69.36910283590285,15.32193527343146,65.73648571224655,34.94309006422084,38.667170349966284,Stropkov,Presovsky
21.6748,49.2016,W/LFM+CDL/H:2,"Wood, low rise",98.25,98.25,RES,ALL,URBAN,100.0,890.625,8750145.0,2625043.5,4375072.5,1750029.0,69.36910283590285,15.32193527343146,65.73648571224655,34.94309006422084,38.667170349966284,Stropkov,Presovsky
21.6748,49.2016,W/LFM+CDL/HBET:3-5,"Wood, mid rise",10.261580381471388,75.32,RES,ALL,URBAN,69.0,890.625,4628519.448,1388555.8343999998,2314259.724,925703.8896,53.17944860661784,11.746037300711018,50.39462701115939,26.787924108265784,29.642862806712063,Stropkov,Presovsky
21.6748,49.2016,W/LFM+CDN/H:1,"Wood, low rise",196.5,196.5,RES,ALL,URBAN,105.0,890.625,18375304.5,5512591.35,9187652.25,3675060.9000000004,138.7382056718057,30.64387054686292,131.4729714244931,69.88618012844168,77.33434069993257,Stropkov,Presovsky
21.6748,49.2016,W/LFM+CDN/H:2,"Wood, low rise",181.88,181.88,RES,ALL,URBAN,100.0,890.625,16198232.799999999,4859469.84,8099116.399999999,3239646.56,128.4158007510841,28.363904198796078,121.69111472105247,64.68650606494136,71.5805083282633,Stropkov,Presovsky
21.6748,49.2016,W/LFM+CDN/HBET:3-5,"Wood, mid rise",6.512261580381471,47.8,RES,ALL,URBAN,69.0,890.625,2937376.92,881213.076,1468688.46,587475.384,33.74903934408302,7.45433593964401,31.9817202752711,17.00030234167691,18.81211951886401,Stropkov,Presovsky
21.5476,49.2562,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",2732.1525885558585,20054.0,RES,ALL,URBAN,69.0,984.375,1362139874.3999999,408641962.31999993,681069937.1999999,272427974.88,15342.908605077264,3388.872609600743,14539.454181609486,7728.637322909755,8552.32137137333,Svidnik,Presovsky
21.5476,49.2562,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",25.5,25.5,RES,ALL,URBAN,105.0,984.375,2635731.0,790719.2999999999,1317865.5,527146.2000000001,19.509532733094154,4.309177797188538,18.48788678722658,9.82747839504332,10.87484765981948,Svidnik,Presovsky
21.5476,49.2562,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",17.0,17.0,RES,ALL,URBAN,100.0,984.375,1673480.0,502044.0,836740.0,334696.0,13.006355155396104,2.872785198125692,12.325257858151053,6.551652263362214,7.2498984398796535,Svidnik,Presovsky
21.5476,49.2562,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",228.27656675749319,1675.55,RES,ALL,URBAN,69.0,984.375,113809387.97999999,34142816.393999994,56904693.989999995,22761877.596,1281.9293165072909,283.14677874820615,1214.799164954412,645.7424088162682,714.562784172962,Svidnik,Presovsky
21.5476,49.2562,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",79.85555555555555,1437.4,RES,ALL,URBAN,62.5,984.375,88436035.0,26530810.5,44218017.5,17687207.0,1099.7255823744918,242.90243786975705,1042.136802665078,553.9614684327556,613.0002363225302,Svidnik,Presovsky
21.5476,49.2562,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",32.44550408719346,238.15,RES,ALL,URBAN,69.0,984.375,16176005.339999998,4852801.601999999,8088002.669999999,3235201.068,182.20373413279893,40.24434087844903,172.66236228933371,91.7809403835124,101.56254785043171,Svidnik,Presovsky
21.5476,49.2562,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",27.405555555555555,493.3,RES,ALL,URBAN,62.5,984.375,30350282.5,9105084.75,15175141.25,6070056.5,377.413823420994,83.36146695502376,357.64998243681856,190.11353303038703,210.3749941407431,Svidnik,Presovsky
21.5476,49.2562,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",2491.5,2491.5,RES,ALL,URBAN,105.0,984.375,257526423.0,77257926.89999999,128763211.5,51505284.6,1906.1961099805524,421.0320188900095,1806.3752913872556,960.2024478921738,1062.5365860564796,Svidnik,Presovsky
21.5476,49.2562,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",1678.0,1678.0,RES,ALL,URBAN,100.0,984.375,165182320.0,49554696.0,82591160.0,33036464.0,1283.8037618090978,283.56079779146535,1216.5754521163217,646.6866175248114,715.6076224775328,Svidnik,Presovsky
21.5476,49.2562,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",271.55313351498637,1993.2,RES,ALL,URBAN,69.0,984.375,135385319.51999998,40615595.85599999,67692659.75999999,27077063.904,1524.956887984442,336.8256151120076,1445.1002331098048,768.161958313739,850.0292688451838,Svidnik,Presovsky
21.5476,49.2562,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",1259.3,1259.3,RES,ALL,URBAN,105.0,890.625,117760920.89999999,35328276.269999996,58880460.449999996,23552184.18,963.464885128842,212.80578823527554,913.0116012217425,485.32327619129615,537.046888549438,Svidnik,Presovsky
21.5476,49.2562,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",549.7,549.7,RES,ALL,URBAN,100.0,890.625,48956282.00000001,14686884.600000001,24478141.000000004,9791256.400000002,420.5643193483082,92.89235431821724,398.540837919155,211.84960289236525,234.4275983765792,Svidnik,Presovsky
21.5476,49.2562,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",4577.2,4577.2,RES,ALL,URBAN,105.0,890.625,428027703.59999996,128408311.07999998,214013851.79999998,85605540.72,3501.9228716046496,773.4889652271128,3318.5394275487647,1764.0131023447955,1952.013831706891,Svidnik,Presovsky
21.5476,49.2562,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",2962.8,2962.8,RES,ALL,URBAN,100.0,890.625,263866968.00000003,79160090.4,131933484.00000001,52773393.60000001,2266.778179671034,500.6757638239295,2148.074940125291,1141.8373721111511,1263.5293586867906,Svidnik,Presovsky
21.5476,49.2562,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",116.62125340599455,856.0,RES,ALL,URBAN,69.0,890.625,52602398.4,15780719.52,26301199.2,10520479.68,654.908236059945,144.65318409385839,620.6129839163119,329.89496102576794,365.0537096786461,Svidnik,Presovsky
21.5476,49.2562,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2333.9,2333.9,RES,ALL,URBAN,105.0,890.625,218249990.70000002,65474997.21,109124995.35000001,43649998.14000001,1785.6195468928804,394.3996102297384,1692.1129008905145,899.46477749771,995.3257628726542,Svidnik,Presovsky
21.5476,49.2562,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1669.5,1669.5,RES,ALL,URBAN,100.0,890.625,148685670.0,44605701.0,74342835.0,29737134.0,1277.3005842313996,282.1244051924025,1210.4128231872462,643.4107913931302,711.982673257593,Svidnik,Presovsky
21.5476,49.2562,W/LFM+CDL/H:1,"Wood, low rise",13.35,13.35,RES,ALL,URBAN,105.0,890.625,1248398.55,374519.565,624199.275,249679.71000000002,10.213814195561058,2.2559813173516465,9.678952494489211,5.144973983287385,5.693302598376081,Svidnik,Presovsky
21.5476,49.2562,W/LFM+CDL/H:2,"Wood, low rise",13.35,13.35,RES,ALL,URBAN,100.0,890.625,1188951.0,356685.3,594475.5,237790.2,10.213814195561058,2.2559813173516465,9.678952494489211,5.144973983287385,5.693302598376081,Svidnik,Presovsky
21.5476,49.2562,W/LFM+CDL/HBET:3-5,"Wood, mid rise",0.8487738419618529,6.23,RES,ALL,URBAN,69.0,890.625,382842.222,114852.6666,191421.111,76568.44440000001,4.7664466245951616,1.0527912814307685,4.516844497428299,2.400987858867447,2.6568745459088383,Svidnik,Presovsky
21.5476,49.2562,W/LFM+CDN/H:1,"Wood, low rise",26.7,26.7,RES,ALL,URBAN,105.0,890.625,2496797.1,749039.13,1248398.55,499359.42000000004,20.427628391122116,4.511962634703293,19.357904988978422,10.28994796657477,11.386605196752162,Svidnik,Presovsky
21.5476,49.2562,W/LFM+CDN/H:2,"Wood, low rise",24.92,24.92,RES,ALL,URBAN,100.0,890.625,2219375.2,665812.56,1109687.6,443875.04000000004,19.065786498380646,4.211165125723074,18.067377989713197,9.603951435469789,10.627498183635353,Svidnik,Presovsky
21.5476,49.2562,W/LFM+CDN/HBET:3-5,"Wood, mid rise",0.6062670299727521,4.45,RES,ALL,URBAN,69.0,890.625,273458.73000000004,82037.619,136729.36500000002,54691.746000000014,3.404604731853686,0.7519937724505489,3.2263174981630702,1.7149913277624618,1.8977675327920271,Svidnik,Presovsky
21.6543,48.9113,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",347.00272479564035,2547.0,RES,ALL,URBAN,69.0,984.375,173001409.2,51900422.76,86500704.6,34600281.839999996,16271.795717269617,3594.041014949785,15419.698726841218,8196.542841273073,9070.094194354691,Vranov nad Toplou,Presovsky
21.6543,48.9113,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",11.85,11.85,RES,ALL,URBAN,105.0,984.375,1224839.7,367451.91,612419.85,244967.94,75.70505663511777,16.721392236809955,71.74064778683488,38.13468106363797,42.19890702909427,Vranov nad Toplou,Presovsky
21.6543,48.9113,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",7.9,7.9,RES,ALL,URBAN,100.0,984.375,777676.0,233302.8,388838.0,155535.2,50.47003775674518,11.14759482453997,47.82709852455659,25.423120709091975,28.132604686062848,Vranov nad Toplou,Presovsky
21.6543,48.9113,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",54.27792915531335,398.4,RES,ALL,URBAN,69.0,984.375,27060762.239999995,8118228.671999998,13530381.119999997,5412152.447999999,2545.223169909782,562.1774402654081,2411.938740782701,1282.0976317091447,1418.7379375857515,Vranov nad Toplou,Presovsky
21.6543,48.9113,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",19.002777777777773,342.0499999999999,RES,ALL,URBAN,62.5,984.375,21044626.249999993,6313387.874999997,10522313.124999996,4208925.249999999,2185.22486261958,482.6626341435311,2070.7922848512117,1100.7567643727734,1218.0705611225055,Vranov nad Toplou,Presovsky
21.6543,48.9113,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",7.677111716621254,56.35,RES,ALL,URBAN,69.0,984.375,3827494.8599999994,1148248.4579999999,1913747.4299999997,765498.972,359.99830729020135,79.51480612187687,341.146455931489,181.34086733637128,200.6673764632457,Vranov nad Toplou,Presovsky
21.6543,48.9113,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",6.699999999999999,120.6,RES,ALL,URBAN,62.5,984.375,7419915.0,2225974.5,3709957.5,1483983.0,770.4666523371478,170.17720706829368,730.1200103875345,388.1048553818345,429.4673576125542,Vranov nad Toplou,Presovsky
21.6543,48.9113,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1028.1,1028.1,RES,ALL,URBAN,105.0,984.375,106266472.19999999,31879941.659999996,53133236.099999994,21253294.439999998,6568.132381988571,1450.7395239379166,6224.182277607167,3308.545620381957,3661.155807309013,Vranov nad Toplou,Presovsky
21.6543,48.9113,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",693.3000000000002,693.3000000000002,RES,ALL,URBAN,100.0,984.375,68248452.00000001,20474535.600000005,34124226.00000001,13649690.400000004,4429.22495908246,978.3072774498179,4197.281950262669,2231.1202009637304,2468.903142892072,Vranov nad Toplou,Presovsky
21.6543,48.9113,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",112.05449591280654,822.48,RES,ALL,URBAN,69.0,984.375,55865802.528,16759740.758399999,27932901.264,11173160.5056,5254.505905590857,1160.5916191503334,4979.345822085734,2646.836496305566,2928.924645847211,Vranov nad Toplou,Presovsky
21.6543,48.9113,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",493.5,493.5,RES,ALL,URBAN,105.0,890.625,46148665.5,13844599.65,23074332.75,9229733.1,3152.7802067030057,696.3719045456298,2987.680142008693,1588.140515181885,1757.3975205787362,Vranov nad Toplou,Presovsky
21.6543,48.9113,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",211.5,211.5,RES,ALL,URBAN,100.0,890.625,18836190.0,5650857.0,9418095.0,3767238.0,1351.1915171584312,298.4451019481271,1280.4343465751544,680.631649363665,753.1703659623155,Vranov nad Toplou,Presovsky
21.6543,48.9113,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2007.78,2007.78,RES,ALL,URBAN,105.0,890.625,187753531.14,56326059.34199999,93876765.57,37550706.228,12826.928152814915,2833.154169217071,12155.226819700534,6461.270037632999,7149.883675516868,Vranov nad Toplou,Presovsky
21.6543,48.9113,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1055.7800000000002,1055.7800000000002,RES,ALL,URBAN,100.0,890.625,94027766.80000001,28208330.040000003,47013883.400000006,18805553.360000003,6744.9691725084085,1489.798438462381,6391.758744336246,3397.6230863601436,3759.726756386257,Vranov nad Toplou,Presovsky
21.6543,48.9113,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",48.303814713896465,354.55000000000007,RES,ALL,URBAN,69.0,890.625,21787593.870000005,6536278.161000001,10893796.935000002,4357518.774000001,2265.0825172979753,500.30123354944897,2146.468073655891,1140.9832211909572,1262.5841761320992,Vranov nad Toplou,Presovsky
21.6543,48.9113,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",963.51,963.51,RES,ALL,URBAN,105.0,890.625,90100710.63,27030213.189,45050355.315,18020142.126,6155.491908734373,1359.597353087659,5833.150341695635,3100.6874727110394,3431.1450558314446,Vranov nad Toplou,Presovsky
21.6543,48.9113,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",689.3500000000001,689.3500000000001,RES,ALL,URBAN,100.0,890.625,61393511.000000015,18418053.300000004,30696755.500000007,12278702.200000003,4403.989940204087,972.7334800375479,4173.36840100039,2218.4086406091847,2454.8368405490405,Vranov nad Toplou,Presovsky
21.6543,48.9113,W/LFM+CDL/H:1,"Wood, low rise",50.55,50.55,RES,ALL,URBAN,105.0,890.625,4727082.149999999,1418124.6449999998,2363541.0749999997,945416.4299999999,322.94435551942644,71.33049599753107,306.0328899261184,162.67579137273412,180.01305909879454,Vranov nad Toplou,Presovsky
21.6543,48.9113,W/LFM+CDL/H:2,"Wood, low rise",50.55,50.55,RES,ALL,URBAN,100.0,890.625,4501983.0,1350594.9,2250991.5,900396.6000000001,322.94435551942644,71.33049599753107,306.0328899261184,162.67579137273412,180.01305909879454,Vranov nad Toplou,Presovsky
21.6543,48.9113,W/LFM+CDL/HBET:3-5,"Wood, mid rise",3.2247956403269757,23.67,RES,ALL,URBAN,69.0,890.625,1454554.638,436366.3914,727277.319,290910.9276,151.21845489900738,33.40045183504571,143.29967368053852,76.1728186309123,84.29098138216551,Vranov nad Toplou,Presovsky
21.6543,48.9113,W/LFM+CDN/H:1,"Wood, low rise",101.1,101.1,RES,ALL,URBAN,105.0,890.625,9454164.299999999,2836249.2899999996,4727082.149999999,1890832.8599999999,645.8887110388529,142.66099199506215,612.0657798522368,325.35158274546825,360.0261181975891,Vranov nad Toplou,Presovsky
21.6543,48.9113,W/LFM+CDN/H:2,"Wood, low rise",94.28000000000002,94.28000000000002,RES,ALL,URBAN,100.0,890.625,8396576.8,2518973.04,4198288.4,1679315.3600000003,602.318374646321,133.03737215919347,570.7770694804044,303.40402790546733,335.73948984835505,Vranov nad Toplou,Presovsky
21.6543,48.9113,W/LFM+CDN/HBET:3-5,"Wood, mid rise",2.295640326975477,16.85,RES,ALL,URBAN,69.0,890.625,1035456.0900000001,310636.827,517728.04500000004,207091.21800000002,107.64811850647548,23.776831999177023,102.01096330870614,54.22526379091138,60.00435303293151,Vranov nad Toplou,Presovsky
18.247,48.7279,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",461.716621253406,3389.0,RES,ALL,URBAN,69.0,984.375,230193080.39999998,69057924.11999999,115096540.19999999,46038616.08,11678.8875361424,2579.5801239892207,11067.305071981,5882.970981918403,6509.952059296207,Banovce nad Bebravou,Trenciansky
