ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
9,CR/LFINF+CDN/HBET:4-10,770.124225,URBAN
9,CR/LWAL+CDN/HBET:4-10,2022.132915,RURAL
9,CR/LWAL+CDN/HBET:4-10,1006.46392,URBAN
10,CR/LFINF+CDL/HBET:4-10,578.95428,RURAL
10,CR/LFINF+CDL/HBET:4-10,145.961025,URBAN
10,CR/LWAL+CDL/HBET:4-10,756.62676,RURAL
10,CR/LWAL+CDL/HBET:4-10,190.754295,URBAN
10,MUR+CB/LWAL+CDN/HBET:1-2,500.55,RURAL
10,MUR+CB/LWAL+CDN/HBET:1-2,126.1944,URBAN
10,MUR+CL/LWAL+CDN/HBET:1-3,1001.0999,RURAL
10,MUR+CL/LWAL+CDN/HBET:1-3,252.3888,URBAN
10,MUR+CL/LWAL+CDN/HBET:1-4,2086.3832,RURAL
10,MUR+CL/LWAL+CDN/HBET:1-4,526.0012,URBAN
10,MUR+CL/LWAL+CDN/HBET:1-4,1601.7599,RURAL
10,MUR+CL/LWAL+CDN/HBET:1-4,403.8221,URBAN
10,MUR+ST/LWAL+CDN/HBET:1-4,1401.5399,RURAL
10,MUR+ST/LWAL+CDN/HBET:1-4,353.3443,URBAN
10,W/LPB+CDL/HBET:1-3,45.5045,RURAL
10,W/LPB+CDL/HBET:1-3,11.4722,URBAN
10,CR/LFINF+CDN/HBET:4-10,3280.74092,RURAL
10,CR/LFINF+CDN/HBET:4-10,827.112475,URBAN
10,CR/LWAL+CDN/HBET:4-10,4287.55164,RURAL
10,CR/LWAL+CDN/HBET:4-10,1080.941005,URBAN
11,CR/LFINF+CDL/HBET:4-10,382.811865,RURAL
11,CR/LFINF+CDL/HBET:4-10,192.579285,URBAN
11,CR/LWAL+CDL/HBET:4-10,500.291145,RURAL
11,CR/LWAL+CDL/HBET:4-10,251.679015,URBAN
11,MUR+CB/LWAL+CDN/HBET:1-2,330.9699,RURAL
11,MUR+CB/LWAL+CDN/HBET:1-2,166.4994,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-3,661.9399,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-3,332.9988,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-4,1379.5429,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-4,693.9999,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-4,1059.1038,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-4,532.7982,URBAN
11,MUR+ST/LWAL+CDN/HBET:1-4,926.7158,RURAL
11,MUR+ST/LWAL+CDN/HBET:1-4,466.1984,URBAN
11,W/LPB+CDL/HBET:1-3,30.0882,RURAL
11,W/LPB+CDL/HBET:1-3,15.1363,URBAN
11,CR/LFINF+CDN/HBET:4-10,2169.267235,RURAL
11,CR/LFINF+CDN/HBET:4-10,1091.282615,URBAN
11,CR/LWAL+CDN/HBET:4-10,2834.983155,RURAL
11,CR/LWAL+CDN/HBET:4-10,1426.181085,URBAN
12,CR/LFINF+CDL/HBET:4-10,290.117055,RURAL
12,CR/LFINF+CDL/HBET:4-10,80.72655,URBAN
12,CR/LWAL+CDL/HBET:4-10,379.149675,RURAL
12,CR/LWAL+CDL/HBET:4-10,105.500325,URBAN
12,MUR+CB/LWAL+CDN/HBET:1-2,250.8282,RURAL
12,MUR+CB/LWAL+CDN/HBET:1-2,69.7942,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-3,501.6565,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-3,139.5885,URBAN
