ID_2,NAME_2,Offices,Trade,Hotels
345,Harz,282.6,896.1,417.3
346,Jerichower Land,120.8,383.1,178.4
347,Magdeburg,30.9,97.9,45.6
348,Mansfeld-Südharz,175.8,557.2,259.4
349,Saalekreis,263.8,836.4,389.4
350,Salzlandkreis,491.7,1558.9,725.9
351,Stendal,147.2,466.8,217.3
352,Wittenberg,162.2,514.4,239.5
353,Bautzen,390.2,1237.4,576.2
354,Chemnitz,319.6,1013.6,471.9
355,Dresden,808.6,2564,1193.8
356,Erzgebirgskreis,422.4,1339.2,623.6
357,Görlitz,323.7,1026.6,477.9
358,Leipzig,776.9,2463.6,1147
359,Leipzig,358.6,1137,529.4
360,Meißen,316.4,1003,467
361,Mittelsachsen,394.2,1250.4,582
362,Nordsachsen,268.6,851.6,396.4
363,Sächsische Schweiz-Osterzgebirge,323.2,1025,477.2
364,Vogtlandkreis,421.4,1336.1,622.1
365,Zwickau,416.1,1319.7,614.4
366,Dithmarschen,162,513.8,239.2
367,Flensburg,124.1,393.6,183.3
368,Herzogtum Lauenburg,269.8,855.6,398.4
369,Kiel,372.6,1181.6,550.2
370,Lübeck,298.3,945.7,440.3
371,Neumünster,103.1,327,152.2
372,Nordfriesland,244.2,774.2,360.5
373,Ostholstein,291.7,924.9,430.6
374,Pinneberg,439.7,1394.4,649.2
375,Plön,184.8,586.1,272.9
376,Rendsburg-Eckernförde,389.4,1234.6,574.8
377,Schleswig-Flensburg,273,865.6,403
378,Segeberg,388,1230.4,572.9
379,Steinburg,174.5,553.4,257.7
380,Stormarn,352,1116.3,519.7
381,Altenburger Land,114.7,363.6,169.3
382,Eichsfeld,122.8,389.4,181.3
383,Eisenach,0,0,0
384,Erfurt,314.8,998.3,464.8
385,Gera,135,427.9,199.2
386,Gotha,173.3,549.4,255.8
387,Greiz,130.1,412.6,192.1
388,Hildburghausen,77.2,244.7,113.9
389,Ilm-Kreis,139.4,441.9,205.8
390,Jena,208.1,659.9,307.2
391,Kyffhäuserkreis,92.5,293.3,136.6
392,Nordhausen,106.6,337.9,157.3
393,Sömmerda,92.1,292.1,136
394,Saale-Holzland-Kreis,111.4,353.3,164.5
395,Saale-Orla-Kreis,99.6,316,147.1
396,Saalfeld-Rudolstadt,138.2,438.1,204
397,Schmalkalden-Meiningen,159.5,505.7,235.5
398,Sonneberg,63.8,202.5,94.3
399,Suhl,53.4,169.5,78.9
400,Unstrut-Hainich-Kreis,129.6,411,191.3
401,Wartburgkreis,156.3,495.6,230.8
402,Weimarer Land,114,361.4,168.3
403,Weimar,96.7,306.7,142.8
